t1,T1,t2,T2
3616,481.47254,3616,485.8741444
3617,481.4773472,3617,485.8781904
3618,481.4807744,3618,485.8822326
3619,481.4860321,3619,485.8862709
3620,481.4885472,3620,485.8903052
3621,481.4934657,3621,485.8943356
3622,481.4971566,3622,485.8983622
3623,481.5018387,3623,485.9023848
3624,481.5047763,3624,485.9064035
3625,481.5088153,3625,485.9104184
3626,481.5116931,3626,485.9144293
3627,481.5168157,3627,485.9184364
3628,481.5203492,3628,485.9224396
3629,481.5246467,3629,485.9264389
3630,481.5283821,3630,485.9304343
3631,481.5339843,3631,485.9344259
3632,481.5375245,3632,485.9384135
3633,481.5420822,3633,485.9423973
3634,481.5453571,3634,485.9463773
3635,481.5490719,3635,485.9503534
3636,481.5520436,3636,485.9543256
3637,481.5564427,3637,485.958294
3638,481.5600424,3638,485.9622586
3639,481.5645993,3639,485.9662194
3640,481.5690885,3640,485.9701763
3641,481.574153,3641,485.9741294
3642,481.5770772,3642,485.9780788
3643,481.5824872,3643,485.9820243
3644,481.5856161,3644,485.985966
3645,481.590704,3645,485.9899039
3646,481.5940121,3646,485.993838
3647,481.5980734,3647,485.9977683
3648,481.6001096,3648,486.0016949
3649,481.6041734,3649,486.0056177
3650,481.6084302,3650,486.0095368
3651,481.6130343,3651,486.0134521
3652,481.6163862,3652,486.0173638
3653,481.6199575,3653,486.0212718
3654,481.6237231,3654,486.0251761
3655,481.6284305,3655,486.0290768
3656,481.6313722,3656,486.0329737
3657,481.635475,3657,486.0368671
3658,481.63952,3658,486.0407567
3659,481.643857,3659,486.0446428
3660,481.6472524,3660,486.0485251
3661,481.6508445,3661,486.0524038
3662,481.6547314,3662,486.0562789
3663,481.657943,3663,486.0601503
3664,481.6613428,3664,486.064018
3665,481.6657377,3665,486.0678821
3666,481.6693042,3666,486.0717425
3667,481.6730376,3667,486.0755993
3668,481.676207,3668,486.0794524
3669,481.6807753,3669,486.0833019
3670,481.685282,3670,486.0871477
3671,481.6891634,3671,486.0909898
3672,481.6919174,3672,486.0948282
3673,481.6964314,3673,486.0986629
3674,481.6991609,3674,486.102494
3675,481.7034151,3675,486.1063213
3676,481.7066255,3676,486.110145
3677,481.711055,3677,486.113965
3678,481.7144182,3678,486.1177812
3679,481.7188142,3679,486.1215938
3680,481.7218465,3680,486.1254028
3681,481.7263915,3681,486.129208
3682,481.7298373,3682,486.1330096
3683,481.7338501,3683,486.1368075
3684,481.7367695,3684,486.1406018
3685,481.7409008,3685,486.1443924
3686,481.7438284,3686,486.1481794
3687,481.746889,3687,486.1519628
3688,481.7505665,3688,486.1557425
3689,481.7541774,3689,486.1595186
3690,481.7580636,3690,486.1632911
3691,481.7618594,3691,486.1670599
3692,481.7659505,3692,486.170825
3693,481.770572,3693,486.1745865
3694,481.7746319,3694,486.1783443
3695,481.7781327,3695,486.1820984
3696,481.7819792,3696,486.1858488
3697,481.7865067,3697,486.1895956
3698,481.7900292,3698,486.1933387
3699,481.7942049,3699,486.1970782
3700,481.7977888,3700,486.200814
3701,481.8019909,3701,486.2045463
3702,481.8044908,3702,486.208275
3703,481.8079739,3703,486.2120002
3704,481.8111377,3704,486.2157218
3705,481.8152741,3705,486.21944
3706,481.8194547,3706,486.2231547
3707,481.8224269,3707,486.226866
3708,481.8262338,3708,486.2305738
3709,481.8314628,3709,486.2342782
3710,481.8345826,3710,486.2379792
3711,481.8384853,3711,486.2416768
3712,481.8422324,3712,486.2453709
3713,481.8462988,3713,486.2490617
3714,481.8493541,3714,486.252749
3715,481.8537209,3715,486.256433
3716,481.8571506,3716,486.2601135
3717,481.8609273,3717,486.2637907
3718,481.8643537,3718,486.2674644
3719,481.8677863,3719,486.2711348
3720,481.8717264,3720,486.2748017
3721,481.876373,3721,486.2784653
3722,481.8791004,3722,486.2821254
3723,481.8833537,3723,486.2857822
3724,481.8870405,3724,486.2894355
3725,481.8908827,3725,486.2930855
3726,481.8940188,3726,486.2967321
3727,481.8981089,3727,486.3003753
3728,481.901185,3728,486.3040152
3729,481.9058702,3729,486.3076517
3730,481.9089563,3730,486.3112849
3731,481.913214,3731,486.3149147
3732,481.9156005,3732,486.3185413
3733,481.9195025,3733,486.3221645
3734,481.9221818,3734,486.3257843
3735,481.926332,3735,486.3294009
3736,481.9302024,3736,486.3330141
3737,481.9345321,3737,486.336624
3738,481.9383571,3738,486.3402306
3739,481.9420817,3739,486.3438339
3740,481.9455256,3740,486.3474338
3741,481.9497286,3741,486.3510304
3742,481.9532152,3742,486.3546236
3743,481.9577323,3743,486.3582135
3744,481.9606847,3744,486.3618001
3745,481.9634563,3745,486.3653833
3746,481.9664367,3746,486.3689632
3747,481.9698653,3747,486.3725398
3748,481.9729583,3748,486.376113
3749,481.97781,3749,486.3796829
3750,481.9808689,3750,486.3832495
3751,481.9840048,3751,486.3868128
3752,481.9872995,3752,486.3903726
3753,481.9906915,3753,486.3939292
3754,481.9931253,3754,486.3974823
3755,481.9972695,3755,486.4010321
3756,482.000206,3756,486.4045785
3757,482.0035068,3757,486.4081215
3758,482.0082882,3758,486.4116612
3759,482.0120827,3759,486.4151974
3760,482.0156723,3760,486.4187302
3761,482.0189273,3761,486.4222596
3762,482.0216918,3762,486.4257856
3763,482.025683,3763,486.4293082
3764,482.0297179,3764,486.4328273
3765,482.0334706,3765,486.4363431
3766,482.0381945,3766,486.4398554
3767,482.0410234,3767,486.4433643
3768,482.0438845,3768,486.4468698
3769,482.0476927,3769,486.450372
3770,482.0511977,3770,486.4538707
3771,482.0547572,3771,486.4573661
3772,482.0581254,3772,486.4608581
3773,482.062036,3773,486.4643468
3774,482.06567,3774,486.4678321
3775,482.0692468,3775,486.4713141
3776,482.0720201,3776,486.4747928
3777,482.0756805,3777,486.4782682
3778,482.0787679,3778,486.4817403
3779,482.0820647,3779,486.4852092
3780,482.0862814,3780,486.4886748
3781,482.0897708,3781,486.4921372
3782,482.0923644,3782,486.4955964
3783,482.09497,3783,486.4990523
3784,482.098048,3784,486.502505
3785,482.1021291,3785,486.5059544
3786,482.1050004,3786,486.5094006
3787,482.107636,3787,486.5128436
3788,482.1108852,3788,486.5162832
3789,482.1149796,3789,486.5197196
3790,482.1181196,3790,486.5231527
3791,482.122347,3791,486.5265824
3792,482.1255458,3792,486.5300088
3793,482.1292356,3793,486.5334317
3794,482.1325005,3794,486.5368513
3795,482.1357693,3795,486.5402675
3796,482.1389857,3796,486.5436803
3797,482.1423094,3797,486.5470896
3798,482.1454056,3798,486.5504955
3799,482.1495362,3799,486.5538981
3800,482.1523794,3800,486.5572972
3801,482.1562071,3801,486.560693
3802,482.159179,3802,486.5640855
3803,482.1635331,3803,486.5674746
3804,482.1663164,3804,486.5708604
3805,482.170503,3805,486.574243
3806,482.1735275,3806,486.5776223
3807,482.1772577,3807,486.5809983
3808,482.1807807,3808,486.5843711
3809,482.1847776,3809,486.5877407
3810,482.1881591,3810,486.591107
3811,482.1916633,3811,486.5944703
3812,482.1933654,3812,486.5978303
3813,482.1976446,3813,486.6011873
3814,482.2002484,3814,486.6045411
3815,482.2036581,3815,486.6078918
3816,482.2072644,3816,486.6112394
3817,482.2109426,3817,486.6145838
3818,482.2146494,3818,486.6179251
3819,482.2176553,3819,486.6212634
3820,482.2209086,3820,486.6245984
3821,482.2250382,3821,486.6279303
3822,482.2283518,3822,486.6312591
3823,482.232318,3823,486.6345848
3824,482.2348774,3824,486.6379073
3825,482.2385243,3825,486.6412267
3826,482.2422232,3826,486.644543
3827,482.2446374,3827,486.6478563
3828,482.2472975,3828,486.6511664
3829,482.2507868,3829,486.6544736
3830,482.2535249,3830,486.6577777
3831,482.2565489,3831,486.6610788
3832,482.2608536,3832,486.6643769
3833,482.2642131,3833,486.667672
3834,482.2666895,3834,486.6709642
3835,482.270758,3835,486.6742533
3836,482.2738931,3836,486.6775395
3837,482.2769568,3837,486.6808226
3838,482.2804883,3838,486.6841028
3839,482.2838148,3839,486.68738
3840,482.2871711,3840,486.6906543
3841,482.2905161,3841,486.6939256
3842,482.2934105,3842,486.6971939
3843,482.2975857,3843,486.7004592
3844,482.3013072,3844,486.7037216
3845,482.3036848,3845,486.7069811
3846,482.3070397,3846,486.7102376
3847,482.3102229,3847,486.7134913
3848,482.3135453,3848,486.716742
3849,482.3178528,3849,486.7199898
3850,482.3198914,3850,486.7232347
3851,482.3228883,3851,486.7264767
3852,482.3254116,3852,486.7297159
3853,482.3291155,3853,486.7329522
3854,482.3312537,3854,486.7361856
3855,482.3345372,3855,486.7394161
3856,482.3385032,3856,486.7426438
3857,482.3410864,3857,486.7458686
3858,482.3437651,3858,486.7490905
3859,482.3477398,3859,486.7523096
3860,482.3515058,3860,486.7555257
3861,482.3549813,3861,486.758739
3862,482.3576958,3862,486.7619494
3863,482.3610837,3863,486.7651568
3864,482.3635012,3864,486.7683613
3865,482.3675333,3865,486.7715629
3866,482.3698865,3866,486.7747616
3867,482.3735342,3867,486.7779573
3868,482.3756902,3868,486.7811501
3869,482.3787455,3869,486.7843399
3870,482.3824863,3870,486.7875267
3871,482.3854132,3871,486.7907106
3872,482.3884315,3872,486.7938915
3873,482.392038,3873,486.7970693
3874,482.3950134,3874,486.8002442
3875,482.3985134,3875,486.8034161
3876,482.4014128,3876,486.8065849
3877,482.4036076,3877,486.8097507
3878,482.4058823,3878,486.8129135
3879,482.4107766,3879,486.8160732
3880,482.4142865,3880,486.8192299
3881,482.4167652,3881,486.8223836
3882,482.4185921,3882,486.8255342
3883,482.4219728,3883,486.8286817
3884,482.4248668,3884,486.8318262
3885,482.4288639,3885,486.8349677
3886,482.4315743,3886,486.8381061
3887,482.4344802,3887,486.8412415
3888,482.4363691,3888,486.8443738
3889,482.4396463,3889,486.8475031
3890,482.442052,3890,486.8506293
3891,482.4456347,3891,486.8537525
3892,482.4486269,3892,486.8568726
3893,482.4518641,3893,486.8599897
3894,482.4539758,3894,486.8631037
3895,482.4579638,3895,486.8662146
3896,482.4618634,3896,486.8693224
3897,482.4663074,3897,486.8724272
3898,482.4691918,3898,486.8755289
3899,482.4721335,3899,486.8786276
3900,482.4760456,3900,486.8817232
3901,482.4785607,3901,486.8848157
3902,482.4805182,3902,486.8879052
3903,482.4841882,3903,486.8909917
3904,482.4869893,3904,486.8940752
3905,482.4901458,3905,486.8971557
3906,482.494206,3906,486.9002332
3907,482.4960218,3907,486.9033078
3908,482.4994561,3908,486.9063794
3909,482.5024417,3909,486.9094481
3910,482.5056406,3910,486.9125139
3911,482.5093469,3911,486.9155768
3912,482.5116918,3912,486.9186368
3913,482.5147736,3913,486.9216939
3914,482.5185709,3914,486.9247481
3915,482.5209329,3915,486.9277994
3916,482.5236725,3916,486.9308478
3917,482.5266534,3917,486.9338934
3918,482.5297803,3918,486.9369361
3919,482.5333301,3919,486.9399759
3920,482.5373057,3920,486.9430129
3921,482.5399961,3921,486.9460469
3922,482.542452,3922,486.9490781
3923,482.5456421,3923,486.9521065
3924,482.5489841,3924,486.955132
3925,482.5520822,3925,486.9581546
3926,482.5553545,3926,486.9611744
3927,482.5588817,3927,486.9641914
3928,482.561726,3928,486.9672055
3929,482.5645418,3929,486.9702169
3930,482.5659314,3930,486.9732254
3931,482.5688208,3931,486.9762311
3932,482.5720649,3932,486.9792341
3933,482.5748868,3933,486.9822343
3934,482.5784153,3934,486.9852316
3935,482.580796,3935,486.9882262
3936,482.5835865,3936,486.9912181
3937,482.5858793,3937,486.9942071
3938,482.5885476,3938,486.9971933
3939,482.592081,3939,487.0001766
3940,482.5958601,3940,487.0031572
3941,482.6001508,3941,487.0061348
3942,482.6029398,3942,487.0091096
3943,482.6058365,3943,487.0120816
3944,482.6079079,3944,487.0150506
3945,482.6106328,3945,487.0180167
3946,482.613596,3946,487.02098
3947,482.6167964,3947,487.0239403
3948,482.6194947,3948,487.0268978
3949,482.622672,3949,487.0298524
3950,482.6244531,3950,487.0328042
3951,482.6276172,3951,487.035753
3952,482.6312561,3952,487.0386991
3953,482.6345695,3953,487.0416423
3954,482.6367938,3954,487.0445826
3955,482.6401824,3955,487.0475202
3956,482.6435523,3956,487.0504549
3957,482.6463058,3957,487.0533868
3958,482.6487844,3958,487.056316
3959,482.6515681,3959,487.0592423
3960,482.654518,3960,487.0621658
3961,482.6574405,3961,487.0650866
3962,482.6600775,3962,487.0680046
3963,482.6633014,3963,487.0709199
3964,482.6661194,3964,487.0738324
3965,482.6700729,3965,487.0767422
3966,482.6732411,3966,487.0796493
3967,482.676528,3967,487.0825536
3968,482.6793194,3968,487.0854553
3969,482.6824657,3969,487.0883543
3970,482.6863248,3970,487.0912506
3971,482.687677,3971,487.0941442
3972,482.6904796,3972,487.0970352
3973,482.6929763,3973,487.0999235
3974,482.6951753,3974,487.1028092
3975,482.6992583,3975,487.1056923
3976,482.7004921,3976,487.1085727
3977,482.7036694,3977,487.1114504
3978,482.7073906,3978,487.1143255
3979,482.7114071,3979,487.117198
3980,482.7135807,3980,487.1200679
3981,482.7166141,3981,487.122935
3982,482.7196888,3982,487.1257996
3983,482.7232598,3983,487.1286615
3984,482.7244721,3984,487.1315208
3985,482.7280802,3985,487.1343774
3986,482.7302825,3986,487.1372314
3987,482.733784,3987,487.1400828
3988,482.7366578,3988,487.1429316
3989,482.7390215,3989,487.1457777
3990,482.7413468,3990,487.1486212
3991,482.7438897,3991,487.1514621
3992,482.7470624,3992,487.1543003
3993,482.750516,3993,487.1571358
3994,482.7540036,3994,487.1599686
3995,482.7575818,3995,487.1627987
3996,482.7614245,3996,487.1656261
3997,482.763182,3997,487.1684507
3998,482.7659392,3998,487.1712727
3999,482.7694325,3999,487.1740919
4000,482.7727536,4000,487.1769084
4001,482.7760644,4001,487.1797222
4002,482.7770264,4002,487.1825332
4003,482.7786756,4003,487.1853416
4004,482.7805438,4004,487.1881474
4005,482.7838838,4005,487.1909504
4006,482.78608,4006,487.1937508
4007,482.7894073,4007,487.1965486
4008,482.7925073,4008,487.1993437
4009,482.7958762,4009,487.2021361
4010,482.7984118,4010,487.2049259
4011,482.8020204,4011,487.2077131
4012,482.8054691,4012,487.2104976
4013,482.8083147,4013,487.2132794
4014,482.8101209,4014,487.2160586
4015,482.8123665,4015,487.2188352
4016,482.8145243,4016,487.2216091
4017,482.8181907,4017,487.2243804
4018,482.8199959,4018,487.2271491
4019,482.8226617,4019,487.2299151
4020,482.8263757,4020,487.2326785
4021,482.8296398,4021,487.2354393
4022,482.832438,4022,487.2381975
4023,482.8358929,4023,487.2409531
4024,482.8387376,4024,487.243706
4025,482.8415639,4025,487.2464563
4026,482.8442597,4026,487.249204
4027,482.8474677,4027,487.2519491
4028,482.8498209,4028,487.2546915
4029,482.8530507,4029,487.2574314
4030,482.8547231,4030,487.2601686
4031,482.8568681,4031,487.2629033
4032,482.8588989,4032,487.2656355
4033,482.8624819,4033,487.2683651
4034,482.8646352,4034,487.2710923
4035,482.8685107,4035,487.2738169
4036,482.8713477,4036,487.276539
4037,482.8737435,4037,487.2792586
4038,482.8752437,4038,487.2819757
4039,482.8780186,4039,487.2846902
4040,482.8796233,4040,487.2874023
4041,482.882266,4041,487.2901119
4042,482.8850065,4042,487.2928189
4043,482.8886534,4043,487.2955234
4044,482.8913895,4044,487.2982253
4045,482.8948128,4045,487.3009248
4046,482.8964765,4046,487.3036217
4047,482.8995726,4047,487.3063161
4048,482.9013426,4048,487.3090079
4049,482.9033066,4049,487.3116972
4050,482.9057812,4050,487.314384
4051,482.909327,4051,487.3170682
4052,482.9121671,4052,487.3197499
4053,482.9149139,4053,487.322429
4054,482.9169592,4054,487.3251056
4055,482.9202244,4055,487.3277796
4056,482.9230837,4056,487.330451
4057,482.9263366,4057,487.33312
4058,482.9299798,4058,487.3357863
4059,482.9321124,4059,487.3384502
4060,482.9338361,4060,487.3411115
4061,482.9373123,4061,487.3437703
4062,482.9405918,4062,487.3464266
4063,482.9437161,4063,487.3490804
4064,482.946012,4064,487.3517317
4065,482.9489138,4065,487.3543806
4066,482.9517905,4066,487.3570271
4067,482.9551458,4067,487.3596711
4068,482.9559891,4068,487.3623128
4069,482.9586019,4069,487.3649521
4070,482.9619394,4070,487.367589
4071,482.9641602,4071,487.3702236
4072,482.9670181,4072,487.3728559
4073,482.9702919,4073,487.3754859
4074,482.9727172,4074,487.3781135
4075,482.9757016,4075,487.3807389
4076,482.9785586,4076,487.3833621
4077,482.9813021,4077,487.3859829
4078,482.9838483,4078,487.3886016
4079,482.9860238,4079,487.3912179
4080,482.9888039,4080,487.3938321
4081,482.9913371,4081,487.396444
4082,482.9930507,4082,487.3990537
4083,482.9957862,4083,487.4016612
4084,482.9986164,4084,487.4042664
4085,483.0010455,4085,487.4068694
4086,483.0029459,4086,487.4094702
4087,483.0060362,4087,487.4120687
4088,483.0084019,4088,487.4146649
4089,483.0114372,4089,487.4172589
4090,483.0143409,4090,487.4198506
4091,483.016971,4091,487.42244
4092,483.019098,4092,487.4250271
4093,483.0218257,4093,487.4276118
4094,483.0229441,4094,487.4301943
4095,483.0255204,4095,487.4327745
4096,483.0269053,4096,487.4353523
4097,483.0303215,4097,487.4379278
4098,483.0329211,4098,487.4405009
4099,483.0353676,4099,487.4430717
4100,483.0376376,4100,487.44564
4101,483.040275,4101,487.448206
4102,483.0430996,4102,487.4507695
4103,483.0459821,4103,487.4533305
4104,483.0483746,4104,487.455889
4105,483.0515355,4105,487.458445
4106,483.0543003,4106,487.4609985
4107,483.0572397,4107,487.4635495
4108,483.0582634,4108,487.466098
4109,483.0607358,4109,487.468644
4110,483.0630232,4110,487.4711875
4111,483.0663301,4111,487.4737285
4112,483.0689248,4112,487.4762669
4113,483.0713507,4113,487.4788029
4114,483.0735708,4114,487.4813364
4115,483.0766467,4115,487.4838674
4116,483.0788433,4116,487.4863959
4117,483.0817734,4117,487.488922
4118,483.0847136,4118,487.4914456
4119,483.0872535,4119,487.4939667
4120,483.0895699,4120,487.4964854
4121,483.0928521,4121,487.4990016
4122,483.094685,4122,487.5015154
4123,483.0970388,4123,487.5040268
4124,483.0992574,4124,487.5065357
4125,483.1017378,4125,487.5090423
4126,483.1044752,4126,487.5115465
4127,483.1070067,4127,487.5140484
4128,483.1096172,4128,487.5165478
4129,483.1116592,4129,487.5190449
4130,483.1138508,4130,487.5215397
4131,483.1165594,4131,487.5240321
4132,483.1196351,4132,487.5265222
4133,483.1224056,4133,487.5290099
4134,483.1246631,4134,487.5314953
4135,483.1276546,4135,487.5339783
4136,483.1307642,4136,487.5364591
4137,483.1330034,4137,487.5389375
4138,483.1347844,4138,487.5414136
4139,483.1371266,4139,487.5438874
4140,483.1390306,4140,487.5463589
4141,483.1418009,4141,487.5488281
4142,483.1442644,4142,487.5512952
4143,483.1472723,4143,487.5537599
4144,483.1488294,4144,487.5562225
4145,483.151745,4145,487.5586829
4146,483.1537951,4146,487.561141
4147,483.1560721,4147,487.563597
4148,483.158503,4148,487.5660507
4149,483.1616035,4149,487.5685022
4150,483.1636437,4150,487.5709516
4151,483.1666212,4151,487.5733986
4152,483.1683755,4152,487.5758435
4153,483.1711762,4153,487.578286
4154,483.1747003,4154,487.5807263
4155,483.1762857,4155,487.5831644
4156,483.17768,4156,487.5856001
4157,483.1806059,4157,487.5880335
4158,483.1822702,4158,487.5904647
4159,483.1855506,4159,487.5928936
4160,483.1876374,4160,487.5953201
4161,483.1903399,4161,487.5977444
4162,483.1921496,4162,487.6001663
4163,483.1953963,4163,487.602586
4164,483.1980205,4164,487.6050034
4165,483.2005561,4165,487.6074185
4166,483.203209,4166,487.6098313
4167,483.2069095,4167,487.6122418
4168,483.2093542,4168,487.6146501
4169,483.2124313,4169,487.6170562
4170,483.2154569,4170,487.6194601
4171,483.2173259,4171,487.6218617
4172,483.2180787,4172,487.6242612
4173,483.2207847,4173,487.6266585
4174,483.223329,4174,487.6290537
4175,483.2246981,4175,487.6314468
4176,483.2260934,4176,487.6338378
4177,483.2282149,4177,487.6362268
4178,483.2305175,4178,487.6386136
4179,483.2337119,4179,487.6409983
4180,483.2360168,4180,487.643381
4181,483.2394795,4181,487.6457615
4182,483.2423044,4182,487.6481398
4183,483.245729,4183,487.650516
4184,483.2476485,4184,487.6528901
4185,483.2498547,4185,487.6552619
4186,483.2526463,4186,487.6576315
4187,483.2557213,4187,487.659999
4188,483.2582733,4188,487.6623643
4189,483.2604687,4189,487.6647274
4190,483.2619179,4190,487.6670883
4191,483.2640224,4191,487.6694472
4192,483.2662359,4192,487.6718038
4193,483.268736,4193,487.6741584
4194,483.2705689,4194,487.6765108
4195,483.2733449,4195,487.6788611
4196,483.2761984,4196,487.6812092
4197,483.2780655,4197,487.6835553
4198,483.2805909,4198,487.6858992
4199,483.2830219,4199,487.688241
4200,483.2851479,4200,487.6905806
4201,483.2880784,4201,487.6929181
4202,483.2900058,4202,487.6952535
4203,483.2918749,4203,487.6975867
4204,483.2943882,4204,487.6999179
4205,483.2954152,4205,487.7022469
4206,483.2974543,4206,487.7045737
4207,483.2996456,4207,487.7068985
4208,483.3017575,4208,487.7092211
4209,483.3040984,4209,487.7115416
4210,483.3063481,4210,487.7138599
4211,483.3088558,4211,487.7161761
4212,483.3108012,4212,487.71849
4213,483.3124093,4213,487.7208018
4214,483.3142474,4214,487.7231113
4215,483.3167436,4215,487.7254186
4216,483.3197118,4216,487.7277236
4217,483.3230054,4217,487.7300264
4218,483.3255828,4218,487.7323268
4219,483.3285757,4219,487.7346251
4220,483.3309573,4220,487.736921
4221,483.3328103,4221,487.7392146
4222,483.3348738,4222,487.7415059
4223,483.3388964,4223,487.7437949
4224,483.339755,4224,487.7460816
4225,483.3417046,4225,487.748366
4226,483.3429148,4226,487.7506481
4227,483.3453723,4227,487.752928
4228,483.3474948,4228,487.7552056
4229,483.3498798,4229,487.7574809
4230,483.3524387,4230,487.759754
4231,483.3555203,4231,487.7620249
4232,483.3589857,4232,487.7642936
4233,483.3608601,4233,487.76656
4234,483.3619395,4234,487.7688242
4235,483.3626992,4235,487.7710862
4236,483.3657705,4236,487.773346
4237,483.3689311,4237,487.7756036
4238,483.3705376,4238,487.7778589
4239,483.3737351,4239,487.7801121
4240,483.3743221,4240,487.782363
4241,483.3762143,4241,487.7846117
4242,483.378488,4242,487.7868581
4243,483.3806623,4243,487.7891023
4244,483.3825807,4244,487.7913442
4245,483.3853264,4245,487.7935839
4246,483.38797,4246,487.7958213
4247,483.3904823,4247,487.7980564
4248,483.3925249,4248,487.8002892
4249,483.3952288,4249,487.8025197
4250,483.3971462,4250,487.8047479
4251,483.3992303,4251,487.8069737
4252,483.4026395,4252,487.8091973
4253,483.4045512,4253,487.8114186
4254,483.405857,4254,487.8136377
4255,483.4080799,4255,487.8158544
4256,483.4097281,4256,487.8180689
4257,483.4120575,4257,487.8202811
4258,483.4134639,4258,487.8224911
4259,483.4156756,4259,487.824699
4260,483.4175423,4260,487.8269046
4261,483.420537,4261,487.8291081
4262,483.4222688,4262,487.8313094
4263,483.4255448,4263,487.8335086
4264,483.4277667,4264,487.8357057
4265,483.4306797,4265,487.8379007
4266,483.4321987,4266,487.8400935
4267,483.4354558,4267,487.8422843
4268,483.4370716,4268,487.844473
4269,483.4391818,4269,487.8466596
4270,483.4418092,4270,487.8488441
4271,483.4437652,4271,487.8510266
4272,483.4454189,4272,487.853207
4273,483.4488576,4273,487.8553853
4274,483.4505697,4274,487.8575615
4275,483.4527346,4275,487.8597357
4276,483.4539797,4276,487.8619078
4277,483.4569855,4277,487.8640778
4278,483.4594015,4278,487.8662457
4279,483.4626353,4279,487.8684116
4280,483.4629535,4280,487.8705755
4281,483.4648859,4281,487.8727372
4282,483.4663342,4282,487.8748969
4283,483.4692201,4283,487.8770546
4284,483.4714625,4284,487.8792102
4285,483.474614,4285,487.8813637
4286,483.4759651,4286,487.8835152
4287,483.4785926,4287,487.8856645
4288,483.4805328,4288,487.8878118
4289,483.4840775,4289,487.889957
4290,483.4858783,4290,487.8921001
4291,483.4877122,4291,487.8942412
4292,483.4891114,4292,487.8963802
4293,483.491284,4293,487.8985172
4294,483.4930709,4294,487.9006521
4295,483.4960967,4295,487.9027851
4296,483.4983815,4296,487.9049161
4297,483.5005932,4297,487.9070451
4298,483.5013913,4298,487.9091722
4299,483.5040755,4299,487.9112974
4300,483.5060636,4300,487.9134206
4301,483.5090451,4301,487.915542
4302,483.5097839,4302,487.9176613
4303,483.5121376,4303,487.9197788
4304,483.5132058,4304,487.9218943
4305,483.5162333,4305,487.9240079
4306,483.5179408,4306,487.9261195
4307,483.5214441,4307,487.9282293
4308,483.523021,4308,487.930337
4309,483.5255101,4309,487.9324429
4310,483.52733,4310,487.9345469
4311,483.5303127,4311,487.9366489
4312,483.5314762,4312,487.9387489
4313,483.5338199,4313,487.9408471
4314,483.5357042,4314,487.9429433
4315,483.5383948,4315,487.9450376
4316,483.5394284,4316,487.94713
4317,483.5413627,4317,487.9492204
4318,483.5432835,4318,487.951309
4319,483.5461704,4319,487.9533956
4320,483.5479955,4320,487.9554804
4321,483.5500222,4321,487.9575632
4322,483.5519666,4322,487.9596441
4323,483.5547122,4323,487.9617231
4324,483.556038,4324,487.9638002
4325,483.5586475,4325,487.9658754
4326,483.5611726,4326,487.9679486
4327,483.5638047,4327,487.97002
4328,483.5650719,4328,487.9720894
4329,483.5679907,4329,487.974157
4330,483.568696,4330,487.9762226
4331,483.5709264,4331,487.9782864
4332,483.573604,4332,487.9803483
4333,483.5763956,4333,487.9824083
4334,483.5766645,4334,487.9844664
4335,483.5800856,4335,487.9865226
4336,483.5822004,4336,487.988577
4337,483.5847623,4337,487.9906296
4338,483.5855485,4338,487.9926803
4339,483.5891735,4339,487.9947292
4340,483.5901917,4340,487.9967762
4341,483.5923537,4341,487.9988214
4342,483.5935602,4342,488.0008647
4343,483.5960448,4343,488.0029062
4344,483.5977137,4344,488.0049458
4345,483.6002231,4345,488.0069836
4346,483.6017278,4346,488.0090196
4347,483.6051309,4347,488.0110537
4348,483.6067579,4348,488.0130859
4349,483.6095076,4349,488.0151163
4350,483.610753,4350,488.0171448
4351,483.6127211,4351,488.0191715
4352,483.6139172,4352,488.0211962
4353,483.6159832,4353,488.0232192
4354,483.617449,4354,488.0252403
4355,483.6195732,4355,488.0272595
4356,483.6220908,4356,488.0292769
4357,483.6238611,4357,488.0312924
4358,483.624587,4358,488.0333061
4359,483.6264577,4359,488.0353179
4360,483.6282841,4360,488.0373279
4361,483.631396,4361,488.0393359
4362,483.6331933,4362,488.0413421
4363,483.635319,4363,488.0433464
4364,483.6372273,4364,488.0453487
4365,483.6398837,4365,488.0473491
4366,483.6409752,4366,488.0493476
4367,483.6445968,4367,488.0513441
4368,483.6463788,4368,488.0533387
4369,483.6486407,4369,488.0553314
4370,483.6504654,4370,488.0573221
4371,483.6530549,4371,488.0593109
4372,483.6539375,4372,488.0612977
4373,483.6572149,4373,488.0632827
4374,483.6585547,4374,488.0652657
4375,483.6610974,4375,488.0672468
4376,483.6631759,4376,488.069226
4377,483.6658249,4377,488.0712033
4378,483.66815,4378,488.0731787
4379,483.6702329,4379,488.0751523
4380,483.672353,4380,488.077124
4381,483.6738886,4381,488.0790938
4382,483.6754724,4382,488.0810619
4383,483.6781527,4383,488.0830281
4384,483.6795844,4384,488.0849924
4385,483.6814227,4385,488.086955
4386,483.6829625,4386,488.0889158
4387,483.6849027,4387,488.0908749
4388,483.6868039,4388,488.0928321
4389,483.6893986,4389,488.0947876
4390,483.6913304,4390,488.0967414
4391,483.6934829,4391,488.0986934
4392,483.6941208,4392,488.1006436
4393,483.6957648,4393,488.1025921
4394,483.6961421,4394,488.1045388
4395,483.6984033,4395,488.1064838
4396,483.7000066,4396,488.108427
4397,483.7019391,4397,488.1103684
4398,483.7048883,4398,488.112308
4399,483.7071257,4399,488.1142458
4400,483.7086105,4400,488.1161818
4401,483.710289,4401,488.1181159
